0 -0.28322
0.78199 -0.27602
1.563 -0.26945
2.344 -0.28815
3.125 -0.31884
3.907 -0.32363
4.688 -0.32579
5.469 -0.31556
6.25 -0.29025
7.032 -0.26851
7.813 -0.2418
8.594 -0.21631
9.375 -0.20488
10.157 -0.21361
10.938 -0.23629
11.719 -0.25929
12.5 -0.25208
13.282 -0.21406
14.063 -0.19616
14.844 -0.21484
15.625 -0.24032
16.407 -0.28241
17.188 -0.30052
17.969 -0.26168
18.75 -0.23182
19.532 -0.24351
20.313 -0.22964
21.094 -0.18939
21.875 -0.17792
22.657 -0.20403
23.438 -0.21648
24.219 -0.19658
25 -0.17988
25.782 -0.19087
26.563 -0.2145
27.344 -0.23132
28.125 -0.24017
28.907 -0.25464
29.688 -0.26591
30.469 -0.22479
31.25 -0.1826
32.032 -0.18601
32.813 -0.074212
33.594 0.15718
34.375 0.31051
35.157 0.33828
35.938 0.29158
36.719 0.23129
37.5 0.21535
38.282 0.20879
39.063 0.17862
39.844 0.12405
40.625 0.09297
41.407 0.10099
42.188 0.088181
42.969 0.048338
43.75 0.024921
44.532 0.01181
45.313 -0.014941
46.094 -0.04549
46.875 -0.07989
47.657 -0.12054
48.438 -0.14441
49.219 -0.13419
50 -0.091108
50.782 -0.039726
51.563 -0.021099
52.344 -0.035425
53.125 -0.062434
53.907 -0.070204
54.688 -0.042123
55.469 -0.04424
56.25 -0.044531
57.032 -0.059306
57.813 -0.071802
58.594 -0.080304
59.375 -0.1094
60.157 -0.14041
60.938 -0.15843
61.719 -0.14817
62.5 -0.12852
63.282 -0.13087
64.063 -0.1555
64.844 -0.18544
65.625 -0.21098
66.407 -0.216
67.188 -0.21197
67.969 -0.22018
68.75 -0.21994
69.532 -0.20841
70.313 -0.20042
71.094 -0.18284
71.875 -0.17409
72.657 -0.18438
73.438 -0.18134
74.219 -0.18648
75 -0.22127
75.782 -0.23459
76.563 -0.2189
77.344 -0.24852
78.125 -0.27851
78.907 -0.28398
79.688 -0.28414
80.469 -0.28104
81.25 -0.27657
82.032 -0.28556
82.813 -0.31071
83.594 -0.34405
84.375 -0.37019
85.157 -0.35674
85.938 -0.30459
86.719 -0.25646
87.5 -0.25757
88.282 -0.28149
89.063 -0.29409
89.844 -0.25799
90.625 -0.21287
91.407 -0.22357
92.188 -0.24126
92.969 -0.24588
93.75 -0.24686
94.532 -0.25243
95.313 -0.26516
96.094 -0.26412
96.875 -0.24791
97.657 -0.22817
98.438 -0.2218
99.219 -0.23549
100 -0.2669
100.78 -0.28532
101.56 -0.27977
102.34 -0.27289
103.12 -0.25919
103.91 -0.26025
104.69 -0.28096
105.47 -0.30649
106.25 -0.31277
107.03 -0.30328
107.81 -0.3113
108.59 -0.33046
109.37 -0.34264
110.16 -0.35956
110.94 -0.3504
111.72 -0.33752
