0 5.84
0.781 -39.311
1.563 -49.409
2.344 -47.051
3.125 -44.853
3.906 -44.103
4.688 -43.914
5.469 -43.825
6.25 -43.686
7.031 -43.426
7.813 -43.102
8.594 -42.829
9.375 -42.518
10.156 -42.069
10.938 -41.771
11.719 -41.655
12.5 -41.374
13.281 -40.939
14.063 -40.602
14.844 -40.509
15.625 -40.544
16.406 -40.58
17.188 -40.465
17.969 -40.161
18.75 -39.782
19.531 -39.439
20.313 -39.172
21.094 -38.98
21.875 -38.933
22.656 -39.112
23.438 -39.346
24.219 -39.323
25 -39.101
25.781 -38.621
26.563 -38.122
27.344 -37.972
28.125 -38.04
28.906 -38.106
29.688 -38.045
30.469 -37.88
31.25 -37.571
32.031 -37.305
32.813 -37.347
33.594 -37.617
34.375 -37.685
35.156 -37.306
35.938 -36.863
36.719 -36.71
37.5 -36.668
38.281 -36.57
39.063 -36.417
39.844 -36.257
40.625 -36.129
41.406 -36.003
42.188 -35.793
42.969 -35.482
43.75 -35.144
44.531 -34.879
45.313 -34.69
46.094 -34.597
46.875 -34.596
47.656 -34.577
48.438 -34.447
49.219 -34.326
50 -34.394
50.781 -34.439
51.563 -34.381
52.344 -34.321
53.125 -34.213
53.906 -34.024
54.688 -33.825
55.469 -33.698
56.25 -33.563
57.031 -33.336
57.813 -33.039
58.594 -32.671
59.375 -32.362
60.156 -32.215
60.938 -32.158
61.719 -32.096
62.5 -32.043
63.281 -32.036
64.063 -32.03
64.844 -32.055
65.625 -32.044
66.406 -31.96
67.188 -31.934
67.969 -31.989
68.75 -32.031
69.531 -32.021
70.313 -31.93
71.094 -31.812
71.875 -31.741
72.656 -31.714
73.438 -31.691
74.219 -31.644
75 -31.573
75.781 -31.409
76.563 -30.969
77.344 -30.292
78.125 -29.668
78.906 -29.194
79.688 -28.791
80.469 -28.397
81.25 -27.992
82.031 -27.617
82.813 -27.469
83.594 -27.623
84.375 -27.704
85.156 -27.508
85.938 -27.034
86.719 -26.347
87.5 -25.821
88.281 -25.624
89.063 -25.505
89.844 -25.276
90.625 -25.064
91.406 -24.984
92.188 -24.984
92.969 -25.002
93.75 -24.971
94.531 -24.864
95.313 -24.694
