0 -7.2136
0.78099 -7.2747
1.562 -7.1063
2.343 -6.4627
3.125 -5.438
3.906 -4.4741
4.687 -3.8819
5.468 -3.6793
6.25 -3.8081
7.031 -4.0481
7.812 -4.1712
8.593 -4.1623
9.375 -4.1822
10.156 -4.3222
10.937 -4.5249
11.718 -4.6268
12.5 -4.4016
13.281 -3.7616
14.062 -3.112
14.843 -2.7658
15.625 -2.5361
16.406 -2.3721
17.187 -2.3429
17.968 -2.3524
18.75 -2.4243
19.531 -2.5153
20.312 -2.5663
21.093 -2.6128
21.875 -2.6651
22.656 -2.7273
23.437 -2.8376
24.218 -3.0398
25 -3.2688
25.781 -3.3296
26.562 -3.1785
27.343 -2.9964
28.125 -2.8083
28.906 -2.393
29.687 -1.813
30.468 -1.4683
31.25 -1.5134
32.031 -1.7997
32.812 -2.1128
33.593 -2.1911
34.375 -1.9845
35.156 -1.8017
35.937 -1.7646
36.718 -1.7397
37.5 -1.642
38.281 -1.4401
39.062 -1.2523
39.843 -1.2286
40.625 -1.3561
41.406 -1.5343
42.187 -1.6975
42.968 -1.8102
43.75 -1.8412
44.531 -1.8386
45.312 -1.8608
46.093 -1.8926
46.875 -1.8412
47.656 -1.6272
48.437 -1.3222
49.218 -1.1182
50 -1.0625
50.781 -1.0939
51.562 -1.208
52.343 -1.3906
53.125 -1.5102
53.906 -1.4754
54.687 -1.3874
55.468 -1.302
56.25 -1.1862
57.031 -1.1082
57.812 -1.1128
58.593 -1.1562
59.375 -1.2517
60.156 -1.725
60.937 -2.5141
61.718 -2.4787
62.5 -1.714
63.281 -1.1414
64.062 -0.71105
64.843 -0.45919
65.625 -0.29263
66.406 -0.17554
67.187 -0.059096
67.968 0.23575
68.75 0.71489
69.531 1.0416
70.312 1.1762
71.093 1.2948
71.875 1.4144
72.656 1.45
73.437 1.3763
74.218 1.2422
75 1.0705
75.781 0.90716
76.562 0.79223
77.343 0.73608
78.125 0.67863
78.906 0.55403
79.687 0.45273
80.468 0.6155
81.25 1.1389
82.031 1.6193
82.812 1.4751
83.593 0.76121
84.375 0.08381
85.156 -0.59022
85.937 -1.1713
86.718 -1.4784
87.5 -1.4855
88.281 -1.1756
89.062 -0.81277
89.843 -0.59732
90.625 -0.43759
91.406 -0.32867
92.187 -0.37395
92.968 -0.48945
93.75 -0.63019
94.531 -0.82014
95.312 -1.0308
96.093 -1.2353
96.875 -1.3776
97.656 -1.4166
98.437 -1.4153
99.218 -1.4843
100 -1.6454
100.78 -1.7176
101.56 -1.4205
102.34 -0.46661
103.12 1.1116
103.91 2.4636
104.69 3.0982
105.47 3.3211
106.25 3.5028
107.03 3.7707
107.81 3.9497
108.59 3.9562
109.38 3.8956
110.16 3.926
110.94 4.0868
111.72 4.231
112.5 4.3332
113.28 4.4063
114.06 4.3567
114.84 4.1387
115.62 3.8335
116.41 3.8417
117.19 4.638
117.97 5.8596
118.75 6.5578
119.53 6.5072
120.31 6.2139
121.09 6.2537
121.87 7.0114
122.66 8.3008
123.44 9.2009
124.22 9.1433
125 8.5792
125.78 8.1566
126.56 7.9456
127.34 7.7248
128.12 7.3809
128.91 7.0064
129.69 6.7867
130.47 6.7838
131.25 6.8105
132.03 6.6736
132.81 6.3686
133.59 6.0357
134.38 5.7853
135.16 5.5839
135.94 5.4253
136.72 5.3135
137.5 5.268
138.28 5.2704
139.06 5.2041
139.84 5.1781
140.62 5.3499
141.41 5.5814
142.19 5.6328
142.97 5.4546
143.75 5.2084
144.53 4.993
145.31 4.8048
146.09 4.6777
146.87 4.563
147.66 4.3325
148.44 4.1113
149.22 4.0143
150 3.9761
150.78 4.0003
151.56 4.0284
152.34 3.9496
153.12 3.7285
153.91 3.4903
154.69 3.3195
155.47 3.2117
156.25 3.1245
157.03 2.9666
157.81 2.7807
158.59 2.5376
159.38 2.1686
160.16 1.7339
160.94 1.354
161.72 1.2848
162.5 1.5417
163.28 1.7896
164.06 2.0001
164.84 2.4272
165.62 3.2211
166.41 4.0078
167.19 4.2942
167.97 4.1295
168.75 3.8442
169.53 3.6142
170.31 3.4967
171.09 3.4341
171.87 3.5057
172.66 3.8287
173.44 4.1763
174.22 4.3425
175 4.3751
175.78 4.3516
176.56 4.2981
177.34 4.2539
178.12 4.3224
178.91 4.6597
179.69 5.2338
180.47 5.6557
181.25 5.6926
182.03 5.502
182.81 5.2363
183.59 4.9391
184.38 4.6878
185.16 4.6847
185.94 5.2244
186.72 6.0459
187.5 6.556
188.28 6.6111
189.06 6.4052
189.84 6.1696
190.62 5.9398
191.41 5.7054
192.19 5.5185
192.97 5.3927
193.75 5.2907
194.53 5.157
195.31 5.0714
196.09 5.1465
196.87 5.3366
197.66 5.4552
198.44 5.3759
199.22 5.142
200 4.9023
200.78 4.7399
201.56 4.6626
202.34 4.6277
203.12 4.4653
203.91 4.0643
204.69 3.9668
205.47 4.2049
206.25 4.3371
207.03 4.3278
207.81 4.1647
208.59 3.8503
209.38 3.5592
210.16 3.4149
210.94 3.3201
211.72 3.1662
212.5 2.978
213.28 2.8385
214.06 2.7881
214.84 2.7609
215.62 2.6401
216.41 2.427
217.19 2.2233
217.97 2.1307
218.75 2.2347
219.53 2.4682
220.31 2.6297
221.09 2.628
221.87 2.494
222.66 2.3299
223.44 2.2542
224.22 2.3235
225 2.4951
225.78 2.744
226.56 3.0017
227.34 3.1271
228.12 3.1032
228.91 2.9962
229.69 2.8361
230.47 2.6354
231.25 2.4282
232.03 2.303
232.81 2.2685
233.59 2.2025
234.38 2.0512
235.16 1.9196
235.94 1.9275
236.72 2.0004
237.5 1.9749
238.28 1.8275
239.06 1.6335
239.84 1.4664
240.62 1.3442
241.41 1.2485
242.19 1.2073
242.97 1.2264
243.75 1.2646
244.53 1.249
245.31 1.1414
246.09 0.99145
246.87 0.84219
247.66 0.69397
248.44 0.51021
249.22 0.28866
250 0.064
250.78 -0.12581
251.56 -0.34386
252.34 -0.60789
253.12 -0.78041
253.91 -0.81759
254.69 -0.80704
255.47 -0.80902
256.25 -0.84472
257.03 -0.89661
257.81 -0.96363
258.59 -1.0167
259.38 -1.0045
260.16 -0.9549
260.94 -0.92446
261.72 -0.93769
262.5 -1.0081
263.28 -1.1675
264.06 -1.3707
264.84 -1.375
265.62 -1.0838
266.41 -0.6661
267.19 -0.33981
267.97 -0.24844
268.75 -0.30797
269.53 -0.34251
270.31 -0.34649
271.09 -0.33295
271.87 -0.32435
272.66 -0.36984
273.44 -0.49145
274.22 -0.66075
275 -0.83648
275.78 -0.99314
276.56 -1.1134
277.34 -1.1856
278.12 -1.2317
278.91 -1.293
279.69 -1.377
280.47 -1.4849
281.25 -1.6027
282.03 -1.6394
282.81 -1.4775
283.59 -1.1832
284.38 -0.98276
285.16 -0.99017
285.94 -1.1149
286.72 -1.2513
287.5 -1.3839
288.28 -1.5181
289.06 -1.6482
289.84 -1.646
290.62 -1.3006
291.41 -0.46106
292.19 0.56506
292.97 1.2139
293.75 1.3225
294.53 1.1253
295.31 0.8581
296.09 0.61862
296.87 0.4251
297.66 0.26426
298.44 0.1557
299.22 0.10397
300 0.13646
300.78 0.2094
301.56 0.18878
302.34 0.085186
303.12 0.02132
303.91 0.08652
304.69 0.35557
305.47 0.74787
306.25 0.97302
307.03 0.91407
307.81 0.69269
308.59 0.53724
309.38 0.69702
310.16 1.1184
310.94 1.4342
311.72 1.4521
312.5 1.283
313.28 1.0915
314.06 0.93156
314.84 0.79018
315.62 0.65617
316.41 0.49439
317.19 0.28038
317.97 0.12118
318.75 0.07345
319.53 0.044822
320.31 -0.034663
321.09 -0.14927
321.87 -0.24757
322.66 -0.29453
323.44 -0.26406
324.22 -0.18148
325 -0.044426
