20.507 -36.237
20.556 -37.958
20.604 -40.104
20.653 -32.786
20.702 -35.114
20.751 -38.84
20.8 -35.486
20.849 -33.667
20.897 -30.144
20.946 -32.357
20.995 -29.741
21.044 -26.253
21.093 -25.711
21.142 -27.243
21.19 -26.153
21.239 -26.09
21.288 4.8161
21.337 47.533
21.386 36.215
21.435 35.716
21.483 37.076
21.532 26.299
21.581 -39.261
21.63 -56.415
21.679 -63.165
21.728 -55.257
21.776 -52.823
21.825 -50.893
21.874 -51.975
21.923 -44.272
21.972 -46.067
22.021 -51.29
22.069 -45.444
22.118 46.786
22.167 39.48
22.216 19.312
22.265 19.46
22.313 15.718
22.362 12.375
22.411 9.129
22.46 -52.511
22.509 -90.15
22.558 -90.678
22.606 -85.241
22.655 -79.067
22.704 -80.847
22.753 -83.072
22.802 -83.671
22.851 16.414
22.899 53.687
22.948 29.189
22.997 23.594
23.046 29.401
23.095 51.276
23.144 58.938
23.192 61.286
23.241 44.006
23.29 -81.491
23.339 -105.18
23.388 -108.54
23.437 -121.83
23.485 -70.037
23.534 49.936
23.583 34.677
23.632 26.577
23.681 33.613
23.729 33.332
23.778 10.589
23.827 7.0184
23.876 4.8835
23.925 80.346
23.974 112.45
24.022 95.264
24.071 102.36
24.12 88.417
24.169 16.108
24.218 6.5922
24.267 3.6133
24.315 6.8935
24.364 82.846
24.413 79.66
24.462 72.924
24.511 66.539
24.56 165.63
24.608 319.38
24.657 229.72
24.706 127.4
24.755 91.756
24.804 74.55
24.853 57.095
24.901 40.457
24.95 34.247
24.999 29.016
25.048 33.355
25.097 22.645
25.146 16.963
25.194 8.4378
25.243 3.564
25.292 -4.8486
25.341 -12.169
25.39 -14.196
25.438 -19.183
25.487 -32.335
25.536 -34.551
25.585 -39.782
25.634 -51.14
25.683 -55.052
25.731 -63.836
25.78 -67.367
25.829 -70.785
25.878 -78.582
25.927 -83.214
25.976 -83.507
26.024 -81.992
26.073 -79.642
26.122 -82.884
26.171 -85.168
26.22 -85.29
26.269 -79.193
26.317 -75.358
26.366 -73.221
26.415 -65.197
26.464 -50.889
26.513 -31.993
26.562 -25.826
26.61 -23.178
26.659 -24.309
26.708 -20.299
26.757 -25.143
26.806 -25.674
26.854 -24.303
26.903 -20.249
26.952 -15.131
27.001 -6.4124
27.05 -12.667
27.099 -13.009
27.147 -10.674
27.196 -5.2368
27.245 1.3277
27.294 16.818
27.343 163.2
27.392 295.63
27.44 195.3
27.489 92.106
27.538 48.153
27.587 32.552
27.636 19.553
27.685 16.322
27.733 20.007
27.782 14.399
27.831 19.231
27.88 16.956
27.929 19.756
27.978 14.337
28.026 19.819
28.075 16.427
28.124 19.722
28.173 18.061
28.222 17.089
28.271 18.676
28.319 24.389
28.368 27.117
28.417 32.469
28.466 32.717
28.515 31.815
28.563 31.941
28.612 36.655
28.661 34.346
28.71 30.98
28.759 37.467
28.808 46.714
28.856 38.486
28.905 47.872
28.954 15.251
29.003 -85.647
29.052 -103.66
29.101 -102.16
29.149 -102.41
29.198 -117.43
29.247 -123.98
29.296 -120.78
29.345 -115.74
29.394 -109.84
29.442 -116.79
29.491 -100
29.54 -80.741
29.589 -88.102
29.638 -86.214
29.687 -83.422
29.735 -84.241
29.784 -65.617
29.833 -64.475
29.882 -65.24
29.931 -32.196
29.979 50.205
30.028 43.395
30.077 25.648
30.126 31.133
30.175 27.414
30.224 26.394
30.272 28.715
30.321 28.546
30.37 19.161
30.419 13.616
30.468 14.966
30.517 17.087
30.565 20.667
30.614 20.981
30.663 20.019
30.712 23.786
30.761 23.872
30.81 22.116
30.858 23.151
30.907 28.873
30.956 32.302
31.005 -18.42
31.054 -36.966
31.103 -33.665
31.151 -30.119
31.2 -30.204
31.249 -21.113
31.298 61.761
31.347 68.607
31.396 68.132
31.444 70.533
31.493 123.28
31.542 256.83
31.591 264.94
31.64 98.005
31.688 1.4944
31.737 -39.002
31.786 -49.132
31.835 -50.888
31.884 -56.944
31.933 -58.146
31.981 -63.669
32.03 -69.752
32.079 -67.247
32.128 18.609
32.177 49.181
32.226 34.978
32.274 38.63
32.323 41.322
32.372 41.826
32.421 53.461
32.47 53.336
32.519 52.006
32.567 58.21
32.616 61.038
32.665 59.767
32.714 59.411
32.763 60.884
32.812 55.805
32.86 35.191
32.909 25.354
32.958 29.512
33.007 32.232
33.056 -41.028
33.104 -78.772
33.153 -77.347
33.202 -75.131
33.251 -70.368
33.3 -66.631
33.349 -63.721
33.397 -68.219
33.446 -72.982
33.495 -68.297
33.544 -61.673
33.593 35.982
33.642 74.087
33.69 59.531
33.739 66.616
33.788 71.543
33.837 61.611
33.886 66.707
33.935 67.329
33.983 69.815
34.032 57.467
34.081 -33.585
34.13 -59.779
34.179 -55.817
34.228 -53.022
34.276 -50.708
34.325 -46.601
34.374 -36.161
34.423 -34.374
34.472 -26.467
34.521 -22.331
34.569 -17.143
34.618 -37.829
34.667 -92.884
34.716 -90.01
34.765 -87.118
34.813 -48.649
34.862 49.547
34.911 28.787
34.96 26.423
35.009 27.311
35.058 32.249
35.106 43.431
35.155 37.134
