-0.47663,-1.0983,1.4662,0.50771,-0.39892
-0.12384,-1.0084,0.93765,1.1146,-0.91996
1.1917,-0.81754,0.67205,0.15242,-1.1986
0.89621,-0.97822,0.95478,0.25188,-1.1247
0.5969,-0.069063,1.0409,0.029599,-1.5983
