0 0.17081
0.048998 -6.5909
0.097997 -2.1401
0.146 -2.8852
0.195 2.1932
0.24399 -6.3994
0.29299 -43.857
0.34199 -33.343
0.391 -37.576
0.439 -75.251
0.488 -75.204
0.537 -73.134
0.586 -63.646
0.635 -56.792
0.68399 -53.993
0.73199 -49.911
0.78099 -42.552
0.82999 -42.578
0.879 -42.825
0.928 -37.362
0.977 -34.043
1.025 -31.23
1.074 -26.823
1.123 -20.635
1.172 -9.2078
1.221 -79.195
1.27 -256.47
1.318 -312.97
1.367 -295.18
1.416 -292.25
1.465 -293.18
1.514 -112.03
1.563 54.853
1.611 27.344
1.66 6.2986
1.709 9.2417
1.758 11.134
1.807 15.863
1.855 16.514
1.904 17.529
1.953 38.211
2.002 34.617
2.051 18.105
2.1 19.134
2.148 21.192
2.197 20.848
2.246 22.19
2.295 29.448
2.344 33.594
2.393 22.258
2.441 22.99
2.49 29.084
2.539 28.916
2.588 28.154
2.637 30.834
2.686 31.04
2.734 26.295
2.783 20.218
2.832 22.488
2.881 42.792
2.93 34.312
2.979 27.595
3.027 19.956
3.076 16.507
3.125 16.642
3.174 -1.7567
3.223 -18.837
3.271 -20.566
3.32 -16.271
3.369 -5.8143
3.418 2.4519
3.467 13.176
3.516 4.8946
3.564 0.35294
3.613 0.3353
3.662 -8.4346
3.711 -26.132
3.76 -24.284
3.809 -23.068
3.857 -23.169
3.906 -26.968
3.955 -28.94
4.004 -18.061
4.053 -27.598
4.102 -35.55
4.15 -38.32
4.199 -39.123
4.248 -44.553
4.297 -45.066
4.346 -43.727
4.395 -49.148
4.443 -47.768
4.492 -35.728
4.541 -36.589
4.59 -38.01
4.639 -31.638
4.688 -36.481
4.736 -53.608
4.785 -56.991
4.834 -53.124
4.883 -43.779
4.932 -37.567
4.98 -32.04
5.029 -33.292
5.078 -27.874
5.127 -18.763
5.176 -23.207
5.225 -18.345
5.273 -17.054
5.322 -11.978
5.371 -23.88
5.42 -25.197
5.469 -16.49
5.518 -17.36
5.566 -12.611
5.615 -3.3101
5.664 -5.2992
5.713 3.3883
5.762 8.3809
5.811 9.4015
5.859 17.072
5.908 18.607
5.957 18.48
6.006 28.856
6.055 28.336
6.104 60.325
6.152 94.503
6.201 83.195
6.25 77.439
6.299 79.618
6.348 81.313
6.396 83.866
6.445 89.181
6.494 92.387
6.543 91.838
6.592 97.957
6.641 96.437
6.689 100.66
6.738 102.25
6.787 103.91
6.836 113.21
6.885 119.71
6.934 119.41
6.982 129.68
7.031 143.71
7.08 108.01
7.129 112.76
7.178 126.99
7.227 124.76
7.275 127.61
7.324 140.02
7.373 138.5
7.422 136.16
7.471 165.32
7.52 124.94
7.568 144.05
7.617 149.95
7.666 155.19
7.715 160.42
7.764 165.81
7.813 189.92
7.861 406.05
7.91 509.69
7.959 366.29
8.008 289.79
8.057 266.95
8.105 268.15
8.154 293.18
8.203 307.23
8.252 302.87
8.301 295.76
8.35 287.12
8.398 282.83
8.447 266.75
8.496 248.13
8.545 229.96
8.594 191.74
8.643 115.71
8.691 82.253
8.74 59.933
8.789 37.538
8.838 17.675
8.887 -11.335
8.936 -44.413
8.984 -76.246
9.033 -102
9.082 -122.38
9.131 -146.09
9.18 -161.54
9.229 -170.46
9.277 -181.54
9.326 -176.82
9.375 -161.1
9.424 -185.54
9.473 -199.92
9.521 -211.83
9.57 -222
9.619 -273.76
9.668 -296.76
9.717 -301.81
9.766 -303.27
9.814 -302.7
9.863 -296.78
9.912 -291.61
9.961 -290.74
10.01 -288.53
10.059 -274.37
10.107 -254.91
10.156 -252.55
10.205 -255.31
10.254 -253.42
10.303 -246.68
10.352 -243.87
10.4 -178.75
10.449 -147.21
10.498 -150.88
10.547 -139.7
10.596 -131.24
10.645 -122.12
10.693 -111.1
10.742 -100.09
10.791 -116.72
10.84 -185.86
10.889 -185.15
10.938 -180.79
10.986 -172.62
11.035 -160.88
11.084 -143.57
11.133 -47.677
11.182 -31.26
11.23 -36.609
11.279 -22.249
11.328 -11.067
11.377 -6.5408
11.426 -3.2953
11.475 -5.3629
11.523 34.427
11.572 61.06
11.621 57.57
11.67 62.43
11.719 66.038
11.768 24.328
11.816 12.197
11.865 17.334
11.914 23.942
11.963 26.275
12.012 44.915
12.061 72.87
12.109 77.881
